,name,review,cuisine,latitude,longitude,address,rating,review_count,price,postal_code
1606,Seoul Yummy,youre looking great service youve come right place give kudos ladies served table definitely,korean,1.29950466043655,103.854380435817,"['201 Victoria St', '#04-11, Bugis', 'Singapore 188067', 'Singapore']",3.5,6.0,$$,188067
1621,Seow Choon Hua Restaurant,came place serves traditional fuchow food meat ball fantastic casual coffee shop dont dress,chinese,1.3014899,103.8607712,"['33 Sultan Gate', 'Singapore 198481', 'Singapore']",4.0,7.0,$,198481
1622,Seow Choon Hua Restaurant,walk bugis mrt place necessarily accessible definitely worth trip walk doesnt feel long theres,chinese,1.3014899,103.8607712,"['33 Sultan Gate', 'Singapore 198481', 'Singapore']",4.0,7.0,$,198481
1623,Seow Choon Hua Restaurant,wowza first meal singapore fantastic cheap two huge mains drinks cost singapore dollars food amazing,chinese,1.3014899,103.8607712,"['33 Sultan Gate', 'Singapore 198481', 'Singapore']",4.0,7.0,$,198481
1624,Shin Kushiya,huge sushi fan ive tried lot places sushi singapore take away sushi tei akashi kinki though things,japanese,1.28394,103.8479691,"['33 Pekin Street', 'Singapore 048763', 'Singapore']",4.5,2.0,$$$,48763
1625,Shin Kushiya,shin kushiya specializes kushiyaki otherwise known high temperature yakitori grilled skewers skewers seem flash grilled youre,japanese,1.28394,103.8479691,"['33 Pekin Street', 'Singapore 048763', 'Singapore']",4.5,2.0,$$$,48763
1626,Shokudo Japanese Coffee House,chicken fillet wasabi mayo nice prefer shokudo japanese coffe house bugis one cathay cineleisure complex,italian,1.29741,103.8566208,"['87 Beach Rd', '#02-09  Chye Sing Building', 'Singapore 189695', 'Singapore']",4.0,1.0,$$,189695
1627,ShuKuu Izakaya,worst service singapore people actively unfriendly could get attention raw seafood particularly fresh,japanese,1.28005,103.8477402,"['8 Stanley St', 'Singapore 068727', 'Singapore']",4.0,10.0,$$,68727
1628,ShuKuu Izakaya,cold traditional tofu ok nothing outstanding whitebait diced capsicum ponzu sauce ok marinated chicken liver soy sauce,japanese,1.28005,103.8477402,"['8 Stanley St', 'Singapore 068727', 'Singapore']",4.0,10.0,$$,68727
1629,ShuKuu Izakaya,colleague brought group us lunch initially skeptical place quite empty upon arrival soon changed dishes,japanese,1.28005,103.8477402,"['8 Stanley St', 'Singapore 068727', 'Singapore']",4.0,10.0,$$,68727
1630,Si Chuan Dou Hua,unless one szechuan hunan itd hard eat dishes often extremely satisfying location serves best,chinese,1.2852903,103.8501032,"['80 Raffles Place', '#60-01', 'UOB Plaza', 'Singapore 048624', 'Singapore']",3.5,13.0,$$$,48624
1631,Si Chuan Dou Hua,food good nothing exceptional except prices exceptionally expensive nonetheless service good,chinese,1.2852903,103.8501032,"['80 Raffles Place', '#60-01', 'UOB Plaza', 'Singapore 048624', 'Singapore']",3.5,13.0,$$$,48624
1632,Si Chuan Dou Hua,individual room nice view marina person pouring tea long traditional kettle however didnt remember many dishes,chinese,1.2852903,103.8501032,"['80 Raffles Place', '#60-01', 'UOB Plaza', 'Singapore 048624', 'Singapore']",3.5,13.0,$$$,48624
1633,Sofra Turkish Cafe & Restaurant,recently moved marina square mall interior still bit sober character indoor sports pitch tables,turkish,1.2911534,103.8576778,"['6 Raffles Boulevard,  Marina Square, Singapore', '03-129 A,', 'Singapore 039594', 'Singapore']",3.5,11.0,$$,39594
1634,Sofra Turkish Cafe & Restaurant,surprisingly quite people dining monday night quick walk bugis mrt weirdly located mall ive never turkey real,turkish,1.2911534,103.8576778,"['6 Raffles Boulevard,  Marina Square, Singapore', '03-129 A,', 'Singapore 039594', 'Singapore']",3.5,11.0,$$,39594
1635,Sofra Turkish Cafe & Restaurant,sofra turkish word table located comfy corner town sip cup relaxing turkish tea enjoying renown hospitality,turkish,1.2911534,103.8576778,"['6 Raffles Boulevard,  Marina Square, Singapore', '03-129 A,', 'Singapore 039594', 'Singapore']",3.5,11.0,$$,39594
1636,Song Fa Bak Kut Teh,best bak kut teh porkrib soup singapore many good food singapore hard say one best however ask bak kut,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1637,Song Fa Bak Kut Teh,tried pork ribs soup delicious honestly think everyone restaurant eating thing haha couldve drank broth,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1638,Song Fa Bak Kut Teh,get hype one consistent places terms food quality service even though food fairly simple find,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1639,Song Fa Bak Kut Teh,another cheap michelin star restaurant selling famous bak kut teh means pork ribs tea white pepper broth hint vinegar even,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1640,Song Fa Bak Kut Teh,walked across streets nearly swam oceans arrive kidding pouring hard outside even though brought umbrella,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1641,Song Fa Bak Kut Teh,bak kut teh garlicky peppery flavorful pork soup must try singapore delicious mixed rice therere many bak kut teh,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1642,Song Fa Bak Kut Teh,people crowded shop hot order soup trotter vey good taste visit next time,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1643,Song Fa Bak Kut Teh,good food reasonable pricebest bak kut teh dish singapore try loin normal ribs flavor different texture order veggies,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1644,Song Fa Bak Kut Teh,great simple food like many lunch places clean food fresh pretty good popular often line either come early,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1651,Song Fa Bak Kut Teh,added new dishes recently mainly braised stuff people still come delish bkt efficient service helped high tech,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1652,Song Fa Bak Kut Teh,amazing ever big pieces meat broth quite good love coming wished discovered lived singapore,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1653,Song Fa Bak Kut Teh,came famous pork bone soup disappoint dishes large filling soup delicious refill,singaporean,1.28897,103.84774,"['11 New Bridge Rd', '#01-01', 'Singapore 059383', 'Singapore']",4.0,135.0,$,59383
1726,Spring Court,another old brand restaurant ive visiting since little girl moved current convenient location near chinatown mrt food wise,cantonese,1.28431,103.8445206,"['52 Upper Cross St', 'Singapore 058348', 'Singapore']",3.5,8.0,$$$,58348
1727,Spring Court,super proud spring court legacy restaurant taken great pains reinvent dining concept keep relevant,cantonese,1.28431,103.8445206,"['52 Upper Cross St', 'Singapore 058348', 'Singapore']",3.5,8.0,$$$,58348
1728,Spring Court,means connoisseur singaporean food born raised residing states disclaimer would certainly recommend spring,cantonese,1.28431,103.8445206,"['52 Upper Cross St', 'Singapore 058348', 'Singapore']",3.5,8.0,$$$,58348
1732,Ssikkek Korean Grill Bbq Buffet,ahh korean bbq buffetsthis review based dinner sep ssikkek goto places quick fast korean bbq fix,korean,1.29653,103.8537064,"['231 Bain Street', '#02-01 Bras Basah Complex', 'Singapore 180231', 'Singapore']",3.0,6.0,$$,180231
1733,Ssikkek Korean Grill Bbq Buffet,heard ssikkek korean grill bbq outlets one bras basah least known thus always head sure youll,korean,1.29653,103.8537064,"['231 Bain Street', '#02-01 Bras Basah Complex', 'Singapore 180231', 'Singapore']",3.0,6.0,$$,180231
1734,Ssikkek Korean Grill Bbq Buffet,saw customers getting steamboat asked could well waiter said steamboat koreans like er,korean,1.29653,103.8537064,"['231 Bain Street', '#02-01 Bras Basah Complex', 'Singapore 180231', 'Singapore']",3.0,6.0,$$,180231
1735,StopOver Pasta,stop artisan pasta basement floor republic plaza small take pasta bar eat fresh western pasta menu limited,italian,1.2832428,103.8508359,"['9 Raffles Place', '#B1-03A, Republic Plaza', 'Singapore 048619', 'Singapore']",3.0,1.0,$,48619
1736,Sum Yi Tai,food service value decor overall decent food small portions prices meh nice place grab meal,cantonese,1.28133,103.8485794,"['25 Boon Tat St', 'Singapore 069622', 'Singapore']",3.0,6.0,$$,69622
1737,Sum Yi Tai,decor nice air trendy modern spot well integrated traditional asian decoration decent food ive,cantonese,1.28133,103.8485794,"['25 Boon Tat St', 'Singapore 069622', 'Singapore']",3.0,6.0,$$,69622
1738,Sum Yi Tai,call restaurant directly make reservation chope show availability times wantmy girlfriends friday lunch,cantonese,1.28133,103.8485794,"['25 Boon Tat St', 'Singapore 069622', 'Singapore']",3.0,6.0,$$,69622
1739,Sun Korean Food,dont fooled good reviews imo squarely restaurant especially care authenticity korean food would,korean,1.28815,103.8463287,"['12 Eu Tong Sen Street', 'Singapore 059819', 'Singapore']",3.5,5.0,$,59819
1740,Sun Korean Food,place awesome quick lunch service super fast despite lunch crowd hotplates great beef chicken pork hotplate,korean,1.28815,103.8463287,"['12 Eu Tong Sen Street', 'Singapore 059819', 'Singapore']",3.5,5.0,$,59819
1741,Sun Korean Food,ok value good quick lunch fixcan tad oily,korean,1.28815,103.8463287,"['12 Eu Tong Sen Street', 'Singapore 059819', 'Singapore']",3.5,5.0,$,59819
1742,Sunny Japanese Cuisine,years ive lived singapore probably worst place ive eaten thats hard prize get considering im fussy,japanese,1.28886,103.8465576,"['6 Eu Tong Sen Street', '#B1-46', 'Singapore 059817', 'Singapore']",1.5,5.0,$,59817
1743,Sunny Japanese Cuisine,basic japanese food foodcourt standard best guess price point less per bento set cant expect much,japanese,1.28886,103.8465576,"['6 Eu Tong Sen Street', '#B1-46', 'Singapore 059817', 'Singapore']",1.5,5.0,$,59817
1744,Sunny Japanese Cuisine,everything reasonable place located town cheap quick meal quality expected beef salmon bento beef ok,japanese,1.28886,103.8465576,"['6 Eu Tong Sen Street', '#B1-46', 'Singapore 059817', 'Singapore']",1.5,5.0,$,59817
1745,Super Siam Thai Restaurant,strangely food obsessed city way many middling right terrible thai places singapore place along purvis,thai,1.28786910092303,103.84319319567,"['20 Havelock Rd', '#01-12, Central Square', 'Singapore 059765', 'Singapore']",4.0,3.0,$,59765
1746,Super Siam Thai Restaurant,first thing youll notice place seems two names printed super siam thai restaurant menus says sky,thai,1.28786910092303,103.84319319567,"['20 Havelock Rd', '#01-12, Central Square', 'Singapore 059765', 'Singapore']",4.0,3.0,$,59765
1747,Super Siam Thai Restaurant,sky lucks cafe located near ministry manpower building serves one authentic tasting thai food ever tried singapore,thai,1.28786910092303,103.84319319567,"['20 Havelock Rd', '#01-12, Central Square', 'Singapore 059765', 'Singapore']",4.0,3.0,$,59765
1748,Superstar K,came saturday night korean barbecue fix left tummies filled happywe got pork belly seasoned beef ribs sets,korean,1.28646293505055,103.849222975519,"['45 Circular Road', 'Singapore 049400', 'Singapore']",5.0,1.0,$$$,49400
1749,Superstar K,maybe delicious bottle soju talking superstar k new favorite korean bbq tanjong pagar begin theres,korean,1.28646293505055,103.849222975519,"['45 Circular Road', 'Singapore 049400', 'Singapore']",5.0,1.0,$$$,49400
1750,Superstar K,straightforward superstar k generous side dishes napkins also serve softest pork belly tastiest kimchi jjigae ive,korean,1.28646293505055,103.849222975519,"['45 Circular Road', 'Singapore 049400', 'Singapore']",5.0,1.0,$$$,49400
1751,Superstar K,bunch us craving korean food decided check superstar k upon recommendation korean friend korean says good,korean,1.28646293505055,103.849222975519,"['45 Circular Road', 'Singapore 049400', 'Singapore']",5.0,1.0,$$$,49400
1752,Supply & Demand,restaurant right middle everything along water surrounded many restaurants indoor outdoor seating,italian,1.289258,103.856604,"['8 Raffles Avenue', '#01-13', 'Singapore 039802', 'Singapore']",2.5,18.0,$$,39802
1753,Supply & Demand,ordered smoked salmon bruschetta garlic fries vongole oriental pasta great view definitely take outdoor seats much cooling,italian,1.289258,103.856604,"['8 Raffles Avenue', '#01-13', 'Singapore 039802', 'Singapore']",2.5,18.0,$$,39802
1754,Supply & Demand,restaurant singapore hottest country world serves warm water refuses provide ice buy chilled,italian,1.289258,103.856604,"['8 Raffles Avenue', '#01-13', 'Singapore 039802', 'Singapore']",2.5,18.0,$$,39802
1755,Supply & Demand,nice find orchard cafe serves italian favorites plus crazy good deal oysters happy hour around world brunch menu,italian,1.289258,103.856604,"['8 Raffles Avenue', '#01-13', 'Singapore 039802', 'Singapore']",2.5,18.0,$$,39802
1756,Supply & Demand,currently favorite restaurant singapore offer interesting combination asian fusion pizzas western dishes,italian,1.289258,103.856604,"['8 Raffles Avenue', '#01-13', 'Singapore 039802', 'Singapore']",2.5,18.0,$$,39802
1757,Supply & Demand,restaurant located upstairs back mall youre ever singapore try thin crust pizza best,italian,1.289258,103.856604,"['8 Raffles Avenue', '#01-13', 'Singapore 039802', 'Singapore']",2.5,18.0,$$,39802
1758,Sushi Tei,popular local sushi chain always long line food service mediocre thoughthis place popular waited minutes table,japanese,1.284349,103.847359,"['20 Cross Street', '#01-28/30 China Square Central', 'Singapore 048422', 'Singapore']",3.5,7.0,$,48422
1759,Sushi Tei,probably lively chain restaurant cbd neighbourhood weekend evening quite crowd considering quiet surrounding,japanese,1.284349,103.847359,"['20 Cross Street', '#01-28/30 China Square Central', 'Singapore 048422', 'Singapore']",3.5,7.0,$,48422
1760,Sushi Tei,must say im fan conveyor belt sushiits instant gratification rarely expensive stuff go round roundonly japan,japanese,1.284349,103.847359,"['20 Cross Street', '#01-28/30 China Square Central', 'Singapore 048422', 'Singapore']",3.5,7.0,$,48422
1761,SushiAirways Sushibar,stopped light late dinner liked whole decor flight theme really went detail menu flight manual lights like,japanese,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7.0,$$$,199659
1762,SushiAirways Sushibar,food good way pricey worth go lunch lunch special offer visited evening offer wasnt,japanese,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7.0,$$$,199659
1763,SushiAirways Sushibar,happened sushi airways sheer luck town couple weeks holed across street pan pacific suites figured would,japanese,1.30117,103.8597336,"['20A Baghdad Street', 'Singapore 199659', 'Singapore']",3.5,7.0,$$$,199659
1788,Tabbouleh,went visiting arab streethaji lane one evening came big craving lebanese food expecting,mediterranean,1.30062,103.8595,"['41 Arab St', 'Singapore 199740', 'Singapore']",3.5,13.0,$$,199740
1789,Tabbouleh,tabbouleh sooo much potential two times ive eaten ive craved dish tabbouleh fine balance parsley,mediterranean,1.30062,103.8595,"['41 Arab St', 'Singapore 199740', 'Singapore']",3.5,13.0,$$,199740
1790,Tabbouleh,bit letdown unfortunately one places arab street open around since hungry already hastily,mediterranean,1.30062,103.8595,"['41 Arab St', 'Singapore 199740', 'Singapore']",3.5,13.0,$$,199740
1791,Tai Hwa Pork Noodle,wait long hour bring something read youre going want order back chor mee sizes choose,singaporean,1.305307,103.862343,"['466 Crawford Lane', '#01-12, Tai Hwa Eating House', 'Singapore 190465', 'Singapore']",4.0,85.0,$,190465
1792,Tai Hwa Pork Noodle,arrived minutes opening avoid long lines arrive early receive number able get drink waiting,singaporean,1.305307,103.862343,"['466 Crawford Lane', '#01-12, Tai Hwa Eating House', 'Singapore 190465', 'Singapore']",4.0,85.0,$,190465
1793,Tai Hwa Pork Noodle,simple delicious made heart ever eaten michelinstarred spot singapore dope vacation destination,singaporean,1.305307,103.862343,"['466 Crawford Lane', '#01-12, Tai Hwa Eating House', 'Singapore 190465', 'Singapore']",4.0,85.0,$,190465
1818,Tapa King,read poll people interviewed remember right randomly surveyed named mcdonalds fastfood chain,filipino,1.2807249,103.850442,"['18 Raffles Quay', 'Stall 92, Lau Pa Sat', 'Singapore 048582', 'Singapore']",4.5,2.0,$,48582
1819,Tapa King,tapa queen awesomely sweet spicy tender beef sauce quite addictive wish egg cooked pretty well,filipino,1.2807249,103.850442,"['18 Raffles Quay', 'Stall 92, Lau Pa Sat', 'Singapore 048582', 'Singapore']",4.5,2.0,$,48582
1820,Tatsu,business lunch tatsu today impressed quality value expensive lunch bento menu cheap compared,japanese,1.2783321,103.8512726,"['12 Marina View, #2-16', 'Asia Square Tower 2', 'Singapore 018961', 'Singapore']",4.0,4.0,$$,18961
1821,Tatsu,food pretty good worth visit youre teppanyaki singapore dearth fryinyourface places places dodo,japanese,1.2783321,103.8512726,"['12 Marina View, #2-16', 'Asia Square Tower 2', 'Singapore 018961', 'Singapore']",4.0,4.0,$$,18961
1822,Tatsu,years long time fampb outlet survive singapore must something japanese restaurant tatsu right,japanese,1.2783321,103.8512726,"['12 Marina View, #2-16', 'Asia Square Tower 2', 'Singapore 018961', 'Singapore']",4.0,4.0,$$,18961
1823,Tea Valley,nan,taiwanese,1.28414,103.85182,"['30 Raffles Pl', '#B1-04, Chevron House', 'Singapore 048622', 'Singapore']",1.0,1.0,$,48622
1824,Teng Bespoke Japanese Vegetarian Dining,japanese dining vegetarian style ring bell teng bespoke japanese vegetarian dining gives us different take japanese food,japanese,1.30054,103.85103,"['91 Bencoolen Street', '#01-50', 'Singapore 189652', 'Singapore']",4.5,13.0,$$$,189652
1825,Teng Bespoke Japanese Vegetarian Dining,vegetarians vegans rejoice humble yet amazing shop sunshine plaza serves one amazing dish another ive tried many,japanese,1.30054,103.85103,"['91 Bencoolen Street', '#01-50', 'Singapore 189652', 'Singapore']",4.5,13.0,$$$,189652
1826,Teng Bespoke Japanese Vegetarian Dining,really great new discovery delicious creative japanese definitely go list,japanese,1.30054,103.85103,"['91 Bencoolen Street', '#01-50', 'Singapore 189652', 'Singapore']",4.5,13.0,$$$,189652
1827,Thai Affair,patient help explain menu items didnt get expected meat stir fried rice side tasty hot prepared,thai,1.28880001595271,103.846833435887,"['6 Eu Tong Sen Street', 'The Central #B1-48', 'Singapore 059817', 'Singapore']",4.0,5.0,$,59817
1828,Thai Affair,good ordered tom kha gai menu happily obliged based previous review fast fresh hot delicious friendly service,thai,1.28880001595271,103.846833435887,"['6 Eu Tong Sen Street', 'The Central #B1-48', 'Singapore 059817', 'Singapore']",4.0,5.0,$,59817
1829,Thai Affair,decided food second visit better deserve second star gets set lunch includes appetizer choice,thai,1.28880001595271,103.846833435887,"['6 Eu Tong Sen Street', 'The Central #B1-48', 'Singapore 059817', 'Singapore']",4.0,5.0,$,59817
1830,Thai Boat Noodles @BaanThai Kitchen,ķi tried several boat noodles stalls curb craving thai boat noodles taste didnt come close bangkoki,thai,1.30287165103431,103.865302316844,"['Golden Mile Complex', 'Singapore 199588', 'Singapore']",5.0,3.0,$,199588
1831,Thai Boat Noodles @BaanThai Kitchen,thai boat noodles singapore thailand im told ive never thailand given pigs blood,thai,1.30287165103431,103.865302316844,"['Golden Mile Complex', 'Singapore 199588', 'Singapore']",5.0,3.0,$,199588
1832,Thai Boat Noodles @BaanThai Kitchen,im back bang kicking things star review ofa boat noodles stall lets retrace got couple months back,thai,1.30287165103431,103.865302316844,"['Golden Mile Complex', 'Singapore 199588', 'Singapore']",5.0,3.0,$,199588
1833,Thai Gold,along friend sunday lunch thai goldthe ambiance basic lol even sure qualifies ambiance,thai,1.30012945666897,103.85116865119,"['91 Bencoolen St', '#01-14', 'Singapore 189625', 'Singapore']",3.5,4.0,$$,189625
1834,Thai Gold,sunshine plaza basically shrine good thai food three thai food restaurants line row one side plaza thai gold indeed,thai,1.30012945666897,103.85116865119,"['91 Bencoolen St', '#01-14', 'Singapore 189625', 'Singapore']",3.5,4.0,$$,189625
1835,Thai Gold,thai gold food thai eatery serves good affordable food thai gold food frequently compared neighbor aroydee trying,thai,1.30012945666897,103.85116865119,"['91 Bencoolen St', '#01-14', 'Singapore 189625', 'Singapore']",3.5,4.0,$$,189625
1836,The Clifford Pier,nice afternoon tea today get chance eat anything beforehand toured gardens bay morning early,french,1.2839449,103.8535294,"['80 Collyer Quay', 'Singapore 049326', 'Singapore']",3.5,17.0,$$$,49326
1837,The Clifford Pier,review views heritage history restaurantclifford pier historical significance one sites mahatma ghandis,french,1.2839449,103.8535294,"['80 Collyer Quay', 'Singapore 049326', 'Singapore']",3.5,17.0,$$$,49326
1838,The Clifford Pier,came afternoon tea begins appreciated architecture beauty space afternoon tea barely okay,french,1.2839449,103.8535294,"['80 Collyer Quay', 'Singapore 049326', 'Singapore']",3.5,17.0,$$$,49326
1842,The Corner Place Korean BBQ,fare buffet place atas hotel buffet spread also dont charge hotel prices fair expect,korean,1.2912199,103.8578033,"['6 Raffles Boulevard', '#04-102 Marina Square', 'Singapore 039594', 'Singapore']",4.0,3.0,$$,39594
1843,The Corner Place Korean BBQ,yes literally called corner place korean bbq per person guess corner great varietyservice,korean,1.2912199,103.8578033,"['6 Raffles Boulevard', '#04-102 Marina Square', 'Singapore 039594', 'Singapore']",4.0,3.0,$$,39594
1844,The Corner Place Korean BBQ,great place korean bbq great spread lots fresh kimchi side dishes variety dipping sauces didnt even get try,korean,1.2912199,103.8578033,"['6 Raffles Boulevard', '#04-102 Marina Square', 'Singapore 039594', 'Singapore']",4.0,3.0,$$,39594
1845,The Courtyard,courtyard afternoon tea service great prompt however friend werent impressed items served afternoon,japanese,1.2862,103.85298,"['1 Fullerton Square', 'Singapore 049178', 'Singapore']",4.0,7.0,$$$,49178
1846,The Courtyard,courtyard ground floor fullerton hotel tables far away ceiling directly give,japanese,1.2862,103.85298,"['1 Fullerton Square', 'Singapore 049178', 'Singapore']",4.0,7.0,$$$,49178
1847,The Courtyard,atria provide peaceful ambience even gets crowded meal times limited spread good indian japanese buffets weekday lunches,japanese,1.2862,103.85298,"['1 Fullerton Square', 'Singapore 049178', 'Singapore']",4.0,7.0,$$$,49178
1848,The East Bureau,hate dink restaurant lot potential conceptually however restaurants business making money selling food,singaporean,1.29056290456279,103.856619178426,"['6 Raffles Boulevard', '#03-03', 'Singapore 039594', 'Singapore']",2.0,1.0,$$$,39594
1849,The Gallerie Food Court,going escalator come baby crying fussy know whydespite star reviews less,singaporean,1.2912199,103.8578033,"['6 Raffles Boulevard Marina Square Shopping Centre', '#04-101/102', 'Singapore 039594', 'Singapore']",3.5,3.0,$,39594
1850,The Gallerie Food Court,good food decent prices plus get fantastic view marina bay area manage get seat close glass windowsthis works like,singaporean,1.2912199,103.8578033,"['6 Raffles Boulevard Marina Square Shopping Centre', '#04-101/102', 'Singapore 039594', 'Singapore']",3.5,3.0,$,39594
1851,The Gallerie Food Court,food court pretty cool quite variety food options whats really good view food court good view,singaporean,1.2912199,103.8578033,"['6 Raffles Boulevard Marina Square Shopping Centre', '#04-101/102', 'Singapore 039594', 'Singapore']",3.5,3.0,$,39594
1861,The Ramen House,bit pricey fair considering locationfood average would give place stars would return,japanese,1.301912,103.850302,"['6 Short St', 'Singapore 188213', 'Singapore']",3.5,10.0,$$,188213
1862,The Ramen House,disappointingi seen instagrammy pictures place looked good paid visit unfortunately aesthetics really,japanese,1.301912,103.850302,"['6 Short St', 'Singapore 188213', 'Singapore']",3.5,10.0,$$,188213
1863,The Ramen House,food decent pricey nice quiet place night enjoy ramen japanese food friends weirdly ordered normal orange juice,japanese,1.301912,103.850302,"['6 Short St', 'Singapore 188213', 'Singapore']",3.5,10.0,$$,188213
1864,The Southbridge Hotel Restaurant and Whiskey Bar,place quite busy lucky made reservation advance wide variety food selection western chinese many bar snacks drinks menu huge,singaporean,1.2833699,103.84575,"['210 South Bridge Rd', 'Singapore 058759', 'Singapore']",3.0,3.0,$$,58759
1865,The Southbridge Hotel Restaurant and Whiskey Bar,service really indifferent odd pda signs everywhere,singaporean,1.2833699,103.84575,"['210 South Bridge Rd', 'Singapore 058759', 'Singapore']",3.0,3.0,$$,58759
1866,The Southbridge Hotel Restaurant and Whiskey Bar,buy anything place make sure write order preferably get signed willing admit,singaporean,1.2833699,103.84575,"['210 South Bridge Rd', 'Singapore 058759', 'Singapore']",3.0,3.0,$$,58759
1867,The Wicked Garlic,casual italian restaurant opened heart raffles place october last year came attention recently friend,italian,1.28388,103.85225,"['24 Raffles Pl', '#02-02, Clifford Centre', 'Singapore 048621', 'Singapore']",4.0,2.0,$,48621
1868,The Wicked Garlic,weeks road europe thrilled find find pizza place within walking distance hotel stumbled upon place arcade,italian,1.28388,103.85225,"['24 Raffles Pl', '#02-02, Clifford Centre', 'Singapore 048621', 'Singapore']",4.0,2.0,$,48621
1869,Tian Tian Hainanese Chicken Rice,heard rave reviews years particular chicken rice say im disappointed chicken average rice tasty,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,378.0,$,69120
1870,Tian Tian Hainanese Chicken Rice,tian tian chicken rice franchise exact famous stall maxwell food center people living east treat,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,378.0,$,69120
1871,Tian Tian Hainanese Chicken Rice,came whole bunch relatives flying hong kong loved food great place introduce visiting friends,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,378.0,$,69120
1872,Tian Tian Hainanese Chicken Rice,want flavorful fragrant chicken rice tender delicious chicken overall super delicious rice plate incredible pricethis,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,378.0,$,69120
1873,Tian Tian Hainanese Chicken Rice,wonder chicken rice stall famous anthony bourdain featured dishes expensive comparing ambiance ac humid,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,378.0,$,69120
1874,Tian Tian Hainanese Chicken Rice,tian tian make hainanese chicken rice dish mom used make sorry mom true actually cannot really say mom,chinese,1.28035,103.84472,"['1 Kadayanallur St', '#01 -10/11', 'Maxwell Food Center', 'Singapore 069120', 'Singapore']",4.0,378.0,$,69120
1899,Tim Ho Wan,first time trying tim ho wan sydney three years ago fell love instantaneously usa super excited see many thw,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1900,Tim Ho Wan,good affordable dim sum place come tea time lunch dinner get wide selection dishes,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1901,Tim Ho Wan,went tim ho wan dim sum lunch ordered bunch dishes highlights prawn dumplings pretty good pork siewmai,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1914,Tim Ho Wan,really generous yelp stars lately maybe ive really lucky picking em place legit right par cantonese,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1915,Tim Ho Wan,totally missed tim ho wan boat previous visit since insane lines plaza sing door crazy totally pleased recent,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1916,Tim Ho Wan,came quick lunch tried items glutinous sticky rice chickennice tasty portion tad small price tag,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
1917,Tim Ho Wan,ive tim ho wan countries underwhelmed bothyou ignore poor service staple hong kong,cantonese,1.291329,103.855213,"['1 Raffles Link', '#B1-63/63A', 'Singapore 039393', 'Singapore']",4.5,31.0,$,39393
